"v","e","s","t"
100,2475,2,83055
100,2475,3,88471
100,2475,0,1514528
100,2475,1,1337
100,2475,2,106270
100,2475,3,114016
100,2475,0,1175161
100,2475,1,1073
100,2475,2,82549
100,2475,3,88815
100,2475,0,1404603
100,2475,1,1245
100,2475,2,98287
100,2475,3,105366
100,2475,0,1512322
100,2475,1,1332
100,2475,2,148954
100,2475,3,156491
100,2475,0,1511827
100,2475,1,1320
100,2475,2,167838
100,2475,3,194335
100,2475,0,1509638
100,2475,1,1294
100,2475,2,108518
100,2475,3,116114
100,2475,0,1438489
100,2475,1,1254
100,2475,2,122284
100,2475,3,129830
100,2475,0,1511643
100,2475,1,1314
100,2475,2,107037
100,2475,3,114476
100,2475,0,1524281
100,2475,1,1337
100,2475,2,106994
100,2475,3,114525
100,2475,0,1513731
100,2475,1,1329
100,2475,2,158917
100,2475,3,168599
100,2475,0,1525687
100,2475,1,1288
100,2475,2,109437
100,2475,3,116845
100,2475,0,1514727
100,2475,1,1346
100,2475,2,107501
100,2475,3,115341
100,2475,0,1528287
100,2475,1,1335
100,2475,2,112426
100,2475,3,120118
100,2475,0,1496163
100,2475,1,1309
100,2475,2,108145
100,2475,3,115313
100,2475,0,1512453
100,2475,1,1449
100,2475,2,106808
100,2475,3,114342
100,2475,0,1172680
100,2475,1,1047
100,2475,2,87979
100,2475,3,93946
100,2475,0,1527810
100,2475,1,1349
100,2475,2,127967
100,2475,3,135163
100,2475,0,1508645
100,2475,1,1354
100,2475,2,139271
100,2475,3,146758
100,2475,0,1531763
100,2475,1,1297
100,2475,2,114265
100,2475,3,121696
100,2475,0,1190679
100,2475,1,1042
100,2475,2,86592
100,2475,3,92643
100,2475,0,1175832
100,2475,1,1047
100,2475,2,82723
100,2475,3,88601
100,2475,0,1528494
100,2475,1,1498
100,2475,2,107991
100,2475,3,115454
100,2475,0,1526227
100,2475,1,1352
100,2475,2,107143
100,2475,3,114892
100,2475,0,1430126
100,2475,1,1203
100,2475,2,99363
100,2475,3,106477
100,2475,0,1521835
100,2475,1,1334
100,2475,2,109005
100,2475,3,116395
100,2475,0,1509842
100,2475,1,1349
100,2475,2,105516
100,2475,3,113105
100,2475,0,1436572
100,2475,1,1208
100,2475,2,102730
100,2475,3,109579
100,2475,0,1500254
100,2475,1,1415
100,2475,2,108970
100,2475,3,116387
100,2475,0,1512316
100,2475,1,1355
100,2475,2,174765
100,2475,3,182534
100,2475,0,1511025
100,2475,1,1317
100,2475,2,111980
100,2475,3,119483
100,2475,0,1432650
100,2475,1,1272
100,2475,2,103967
100,2475,3,111347
100,2475,0,1407392
100,2475,1,1259
100,2475,2,106737
100,2475,3,113273
100,2475,0,1526901
100,2475,1,1281
100,2475,2,106378
100,2475,3,113942
100,3712,0,2255318
100,3712,1,1444
100,3712,2,156483
100,3712,3,166271
100,3712,0,2290992
100,3712,1,1386
100,3712,2,172064
100,3712,3,182863
100,3712,0,2256569
100,3712,1,1374
100,3712,2,304083
100,3712,3,314026
100,3712,0,1974014
100,3712,1,1158
100,3712,2,134685
100,3712,3,143130
100,3712,0,1773640
100,3712,1,1116
100,3712,2,249417
100,3712,3,257272
100,3712,0,2337470
100,3712,1,1327
100,3712,2,175635
100,3712,3,185564
100,3712,0,1772745
100,3712,1,1085
100,3712,2,132939
100,3712,3,140683
100,3712,0,2353182
100,3712,1,1369
100,3712,2,163923
100,3712,3,174370
100,3712,0,2126259
100,3712,1,1254
100,3712,2,157994
100,3712,3,167205
100,3712,0,2350619
100,3712,1,1383
100,3712,2,160503
100,3712,3,170189
100,3712,0,2253167
100,3712,1,1303
100,3712,2,184576
100,3712,3,194905
100,3712,0,2348317
100,3712,1,1288
100,3712,2,157020
100,3712,3,167079
100,3712,0,2280546
100,3712,1,1326
100,3712,2,269276
100,3712,3,278907
100,3712,0,2256993
100,3712,1,1386
100,3712,2,162935
100,3712,3,172812
100,3712,0,2277771
100,3712,1,1354
100,3712,2,283522
100,3712,3,293932
100,3712,0,2124930
100,3712,1,1336
100,3712,2,281982
100,3712,3,291345
100,3712,0,2157470
100,3712,1,1243
100,3712,2,155877
100,3712,3,165134
100,3712,0,2122997
100,3712,1,1261
100,3712,2,150840
100,3712,3,160472
100,3712,0,2271850
100,3712,1,1351
100,3712,2,154596
100,3712,3,164605
100,3712,0,2255982
100,3712,1,1300
100,3712,2,286318
100,3712,3,296429
100,3712,0,2251832
100,3712,1,1449
100,3712,2,164445
100,3712,3,174075
100,3712,0,2132812
100,3712,1,1227
100,3712,2,242198
100,3712,3,254276
100,3712,0,2273923
100,3712,1,1423
100,3712,2,159980
100,3712,3,169214
100,3712,0,2272356
100,3712,1,1452
100,3712,2,269966
100,3712,3,280155
100,3712,0,2262186
100,3712,1,1432
100,3712,2,160404
100,3712,3,169937
100,3712,0,2280034
100,3712,1,1358
100,3712,2,163396
100,3712,3,173104
100,3712,0,2258319
100,3712,1,1380
100,3712,2,154473
100,3712,3,164384
100,3712,0,2283358
100,3712,1,1323
100,3712,2,259703
100,3712,3,269342
100,3712,0,2272419
100,3712,1,1332
100,3712,2,176365
100,3712,3,185770
100,3712,0,1772629
100,3712,1,1063
100,3712,2,128070
100,3712,3,136026
100,3712,0,1753078
100,3712,1,1064
100,3712,2,126898
100,3712,3,134672
100,3712,0,2279860
100,3712,1,1357
100,3712,2,276979
100,3712,3,286735
100,3712,0,2281199
100,3712,1,1340
100,3712,2,158837
100,3712,3,168544
100,3712,0,2402704
100,3712,1,1335
100,3712,2,163642
100,3712,3,173118
100,3712,0,2273459
100,3712,1,1355
100,3712,2,162351
100,3712,3,172145
100,3712,0,2290890
100,3712,1,1357
100,3712,2,300000
100,3712,3,309788
100,3712,0,1861929
100,3712,1,1182
100,3712,2,265733
100,3712,3,273694
100,3712,0,2271291
100,3712,1,1326
100,3712,2,276246
100,3712,3,286483
100,3712,0,2352802
100,3712,1,1403
100,3712,2,167416
100,3712,3,177164
100,3712,0,2268774
100,3712,1,1370
100,3712,2,166085
100,3712,3,175804
100,3712,0,2275853
100,3712,1,1423
100,3712,2,158742
100,3712,3,168717
100,3712,0,2277371
100,3712,1,1369
100,3712,2,272126
100,3712,3,281758
100,3712,0,2268708
100,3712,1,1386
100,3712,2,179178
100,3712,3,188653
100,3712,0,1800096
100,3712,1,1085
100,3712,2,234632
100,3712,3,242411
100,3712,0,2261145
100,3712,1,1392
100,3712,2,213788
100,3712,3,223779
100,3712,0,2298493
100,3712,1,1372
100,3712,2,296996
100,3712,3,307053
100,3712,0,2277236
100,3712,1,1351
100,3712,2,156902
100,3712,3,166500
100,3712,0,2110172
100,3712,1,1290
100,3712,2,164756
100,3712,3,174329
100,3712,0,2270208
100,3712,1,1418
100,3712,2,204973
100,3712,3,214993
100,3712,0,2275865
100,3712,1,1355
100,3712,2,273964
100,3712,3,283697
100,4950,0,2509400
100,4950,1,1181
100,4950,2,407980
100,4950,3,416544
100,4950,0,3042645
100,4950,1,1325
100,4950,2,426530
100,4950,3,436364
100,4950,0,3129843
100,4950,1,1406
100,4950,2,439585
100,4950,3,450261
100,4950,0,2879694
100,4950,1,1483
100,4950,2,296469
100,4950,3,306246
100,4950,0,3042960
100,4950,1,1386
100,4950,2,229858
100,4950,3,240212
100,4950,0,3018459
100,4950,1,1364
100,4950,2,233154
100,4950,3,243156
100,4950,0,2348405
100,4950,1,1065
100,4950,2,380212
100,4950,3,387951
100,4950,0,2629935
100,4950,1,1261
100,4950,2,194689
100,4950,3,206007
100,4950,0,3020733
100,4950,1,1384
100,4950,2,227395
100,4950,3,237115
100,4950,0,3018404
100,4950,1,1355
100,4950,2,231372
100,4950,3,241250
100,4950,0,2624806
100,4950,1,1230
100,4950,2,330992
100,4950,3,342265
100,4950,0,2666020
100,4950,1,1469
100,4950,2,261318
100,4950,3,272091
100,4950,0,3015893
100,4950,1,1435
100,4950,2,231714
100,4950,3,242561
100,4950,0,3006248
100,4950,1,1374
100,4950,2,218002
100,4950,3,228163
100,4950,0,3024991
100,4950,1,1412
100,4950,2,432102
100,4950,3,442821
100,4950,0,2346314
100,4950,1,1069
100,4950,2,170170
100,4950,3,178249
100,4950,0,3015511
100,4950,1,1354
100,4950,2,219681
100,4950,3,229597
100,4950,0,3024771
100,4950,1,1380
100,4950,2,308897
100,4950,3,320094
100,4950,0,3025057
100,4950,1,1378
100,4950,2,218307
100,4950,3,228331
100,4950,0,3020060
100,4950,1,1348
100,4950,2,251668
100,4950,3,261389
100,4950,0,3027831
100,4950,1,1332
100,4950,2,229996
100,4950,3,239856
100,4950,0,3032229
100,4950,1,1371
100,4950,2,218510
100,4950,3,228048
100,4950,0,3053613
100,4950,1,1492
100,4950,2,251754
100,4950,3,261865
100,4950,0,3023135
100,4950,1,1340
100,4950,2,256911
100,4950,3,266819
100,4950,0,3004462
100,4950,1,1354
100,4950,2,236470
100,4950,3,247352
100,4950,0,3007167
100,4950,1,1475
100,4950,2,219289
100,4950,3,229180
100,4950,0,3029930
100,4950,1,1372
100,4950,2,242029
100,4950,3,251945
100,4950,0,2657181
100,4950,1,1232
100,4950,2,192993
100,4950,3,201793
100,4950,0,3017485
100,4950,1,1386
100,4950,2,235225
100,4950,3,244749
100,4950,0,3012457
100,4950,1,1366
100,4950,2,236746
100,4950,3,246433
100,4950,0,3017734
100,4950,1,1323
100,4950,2,224469
100,4950,3,233747
100,4950,0,3016022
100,4950,1,1418
100,4950,2,236722
100,4950,3,246654
100,4950,0,3088616
100,4950,1,1380
100,4950,2,435925
100,4950,3,446411
100,4950,0,2353241
100,4950,1,1033
100,4950,2,180883
100,4950,3,188269
100,4950,0,2812338
100,4950,1,1243
100,4950,2,207619
100,4950,3,216531
100,4950,0,3007145
100,4950,1,1366
100,4950,2,424442
100,4950,3,435346
100,4950,0,3020269
100,4950,1,1368
100,4950,2,229801
100,4950,3,239892
100,4950,0,3023590
100,4950,1,1366
100,4950,2,223080
100,4950,3,232656
100,4950,0,3264093
100,4950,1,1480
100,4950,2,239242
100,4950,3,249445
100,4950,0,2475346
100,4950,1,1190
100,4950,2,180732
100,4950,3,188802
100,4950,0,2355949
100,4950,1,1074
100,4950,2,175469
100,4950,3,183320
100,4950,0,3022365
100,4950,1,1432
100,4950,2,414193
100,4950,3,424866
100,4950,0,3026600
100,4950,1,1368
100,4950,2,237103
100,4950,3,246823
100,4950,0,2348300
100,4950,1,1081
100,4950,2,181258
100,4950,3,189396
100,4950,0,3013087
100,4950,1,1406
100,4950,2,220712
100,4950,3,230380
100,4950,0,3023170
100,4950,1,1495
100,4950,2,226284
100,4950,3,236038
100,4950,0,3026861
100,4950,1,1403
100,4950,2,220365
100,4950,3,230242
100,4950,0,2635599
100,4950,1,1189
100,4950,2,364441
100,4950,3,373391
100,4950,0,2842285
100,4950,1,1504
100,4950,2,257832
100,4950,3,267872
100,4950,0,3094207
100,4950,1,1337
100,4950,2,232018
100,4950,3,241285
100,495,0,358679
100,495,1,1580
100,495,2,61402
100,495,3,70072
100,495,0,267472
100,495,1,1183
100,495,2,48267
100,495,3,54083
100,495,0,337508
100,495,1,1332
100,495,2,55091
100,495,3,62130
100,495,0,305256
100,495,1,1361
100,495,2,54023
100,495,3,61236
100,495,0,285008
100,495,1,1202
100,495,2,50376
100,495,3,56941
100,495,0,305364
100,495,1,1305
100,495,2,52856
100,495,3,59910
100,495,0,349329
100,495,1,1369
100,495,2,53240
100,495,3,60137
100,495,0,341772
100,495,1,1456
100,495,2,58685
100,495,3,65975
100,495,0,300635
100,495,1,1241
100,495,2,49321
100,495,3,55749
100,495,0,296393
100,495,1,1369
100,495,2,52691
100,495,3,59816
100,495,0,304682
100,495,1,1338
100,495,2,54621
100,495,3,61823
100,495,0,305410
100,495,1,1383
100,495,2,52989
100,495,3,60594
100,495,0,306722
100,495,1,1386
100,495,2,52479
100,495,3,59371
100,495,0,305696
100,495,1,1486
100,495,2,53338
100,495,3,60580
100,495,0,305252
100,495,1,1351
100,495,2,54257
100,495,3,61837
100,495,0,296382
100,495,1,1195
100,495,2,49392
100,495,3,55594
100,495,0,437903
100,495,1,1278
100,495,2,52445
100,495,3,59784
100,495,0,305719
100,495,1,1337
100,495,2,53367
100,495,3,60374
100,495,0,303571
100,495,1,1349
100,495,2,54189
100,495,3,61096
100,495,0,327841
100,495,1,1369
100,495,2,54028
100,495,3,61099
100,495,0,305209
100,495,1,1374
100,495,2,53627
100,495,3,61322
100,495,0,304731
100,495,1,1415
100,495,2,53429
100,495,3,60460
100,495,0,304493
100,495,1,1498
100,495,2,54272
100,495,3,79274
100,495,0,307388
100,495,1,1397
100,495,2,54841
100,495,3,62018
100,495,0,276048
100,495,1,1173
100,495,2,47969
100,495,3,54403
100,495,0,287175
100,495,1,1418
100,495,2,53338
100,495,3,60786
100,495,0,304925
100,495,1,1315
100,495,2,53031
100,495,3,60048
100,495,0,305498
100,495,1,1366
100,495,2,53161
100,495,3,60351
100,495,0,308216
100,495,1,1285
100,495,2,54057
100,495,3,60893
100,495,0,319796
100,495,1,1337
100,495,2,53902
100,495,3,60912
100,495,0,306709
100,495,1,1326
100,495,2,53779
100,495,3,61460
100,495,0,306893
100,495,1,1296
100,495,2,52516
100,495,3,59916
100,495,0,306228
100,495,1,1374
100,495,2,54389
100,495,3,61599
100,495,0,332032
100,495,1,1461
100,495,2,56880
100,495,3,64621
100,495,0,305799
100,495,1,1308
100,495,2,53599
100,495,3,60729
100,495,0,304974
100,495,1,1398
100,495,2,56216
100,495,3,63396
100,495,0,305413
100,495,1,1383
100,495,2,53602
100,495,3,60744
100,495,0,305349
100,495,1,1280
100,495,2,52482
100,495,3,59675
100,495,0,305687
100,495,1,1383
100,495,2,54518
100,495,3,61798
100,495,0,306787
100,495,1,1355
100,495,2,57278
100,495,3,64378
100,495,0,253594
100,495,1,1141
100,495,2,43826
100,495,3,49371
100,495,0,305722
100,495,1,1489
100,495,2,53939
100,495,3,61327
100,495,0,329094
100,495,1,1509
100,495,2,58793
100,495,3,66333
100,495,0,304791
100,495,1,1320
100,495,2,53063
100,495,3,60360
100,495,0,305149
100,495,1,1395
100,495,2,53206
100,495,3,60540
100,495,0,304914
100,495,1,1340
100,495,2,53281
100,495,3,60204
100,495,0,315941
100,495,1,1346
100,495,2,53312
100,495,3,60460
100,495,0,305369
100,495,1,1352
100,495,2,53438
100,495,3,60540
100,495,0,306750
100,495,1,1357
100,495,2,54191
100,495,3,61035
100,495,0,303328
100,495,1,1355
100,495,2,53585
100,495,3,60578
10,22,0,13789
10,22,1,427
10,22,2,1780
10,22,3,6860
10,22,0,13190
10,22,1,379
10,22,2,1557
10,22,3,5789
10,22,0,13426
10,22,1,375
10,22,2,1637
10,22,3,6185
10,22,0,13568
10,22,1,405
10,22,2,1639
10,22,3,6083
10,22,0,13380
10,22,1,376
10,22,2,1561
10,22,3,6018
10,22,0,12890
10,22,1,359
10,22,2,1700
10,22,3,5769
10,22,0,13462
10,22,1,361
10,22,2,1628
10,22,3,5971
10,22,0,13622
10,22,1,374
10,22,2,1730
10,22,3,6294
10,22,0,22664
10,22,1,363
10,22,2,1691
10,22,3,6278
10,22,0,13860
10,22,1,374
10,22,2,1724
10,22,3,6254
10,22,0,13506
10,22,1,363
10,22,2,1708
10,22,3,6279
10,22,0,23072
10,22,1,443
10,22,2,1759
10,22,3,6381
10,22,0,13446
10,22,1,361
10,22,2,1666
10,22,3,6199
10,22,0,13820
10,22,1,354
10,22,2,1782
10,22,3,6214
10,22,0,13640
10,22,1,367
10,22,2,1664
10,22,3,6065
10,22,0,13272
10,22,1,361
10,22,2,1655
10,22,3,6220
10,22,0,13025
10,22,1,340
10,22,2,1695
10,22,3,5724
10,22,0,13546
10,22,1,385
10,22,2,1750
10,22,3,6105
10,22,0,13615
10,22,1,383
10,22,2,1597
10,22,3,5887
10,22,0,13635
10,22,1,399
10,22,2,1669
10,22,3,6521
10,22,0,22463
10,22,1,376
10,22,2,1626
10,22,3,5798
10,22,0,13118
10,22,1,341
10,22,2,1828
10,22,3,6303
10,22,0,14123
10,22,1,361
10,22,2,1698
10,22,3,6515
10,22,0,22223
10,22,1,383
10,22,2,1642
10,22,3,5731
10,22,0,13562
10,22,1,390
10,22,2,1836
10,22,3,6325
10,22,0,13858
10,22,1,374
10,22,2,1610
10,22,3,5947
10,22,0,13446
10,22,1,376
10,22,2,1653
10,22,3,6130
10,22,0,13604
10,22,1,390
10,22,2,1639
10,22,3,5916
10,22,0,13593
10,22,1,401
10,22,2,1771
10,22,3,6526
10,22,0,13101
10,22,1,417
10,22,2,1684
10,22,3,5929
10,22,0,12867
10,22,1,388
10,22,2,1601
10,22,3,5724
10,22,0,13874
10,22,1,385
10,22,2,1827
10,22,3,6303
10,22,0,13980
10,22,1,378
10,22,2,1693
10,22,3,6626
10,22,0,12756
10,22,1,403
10,22,2,1755
10,22,3,5782
10,22,0,13999
10,22,1,363
10,22,2,1703
10,22,3,6307
10,22,0,14047
10,22,1,366
10,22,2,1710
10,22,3,6182
10,22,0,13361
10,22,1,419
10,22,2,1703
10,22,3,6130
10,22,0,14350
10,22,1,376
10,22,2,1755
10,22,3,6243
10,22,0,13764
10,22,1,358
10,22,2,1722
10,22,3,6372
10,22,0,14319
10,22,1,359
10,22,2,1677
10,22,3,6223
10,22,0,13359
10,22,1,343
10,22,2,1679
10,22,3,6299
10,22,0,12951
10,22,1,354
10,22,2,1688
10,22,3,5865
10,22,0,13878
10,22,1,365
10,22,2,1613
10,22,3,5942
10,22,0,12907
10,22,1,359
10,22,2,1608
10,22,3,5533
10,22,0,13334
10,22,1,374
10,22,2,1679
10,22,3,6074
10,22,0,13085
10,22,1,372
10,22,2,1753
10,22,3,5809
10,22,0,13695
10,22,1,385
10,22,2,1735
10,22,3,6060
10,22,0,13589
10,22,1,356
10,22,2,1666
10,22,3,6386
10,22,0,13844
10,22,1,356
10,22,2,1643
10,22,3,6323
10,22,0,13936
10,22,1,390
10,22,2,1641
10,22,3,6359
10,45,0,23306
10,45,1,410
10,45,2,2207
10,45,3,6568
10,45,0,23534
10,45,1,385
10,45,2,2101
10,45,3,6927
10,45,0,23324
10,45,1,374
10,45,2,1873
10,45,3,6069
10,45,0,23101
10,45,1,399
10,45,2,1887
10,45,3,6085
10,45,0,23987
10,45,1,419
10,45,2,2003
10,45,3,6760
10,45,0,23270
10,45,1,394
10,45,2,2063
10,45,3,6450
10,45,0,23720
10,45,1,376
10,45,2,2051
10,45,3,6555
10,45,0,24115
10,45,1,557
10,45,2,1922
10,45,3,6268
10,45,0,22878
10,45,1,403
10,45,2,1871
10,45,3,6050
10,45,0,23736
10,45,1,345
10,45,2,1926
10,45,3,6379
10,45,0,23638
10,45,1,392
10,45,2,2072
10,45,3,6531
10,45,0,23133
10,45,1,401
10,45,2,1936
10,45,3,6139
10,45,0,23507
10,45,1,368
10,45,2,2087
10,45,3,6156
10,45,0,23404
10,45,1,392
10,45,2,1931
10,45,3,6022
10,45,0,23062
10,45,1,390
10,45,2,2011
10,45,3,6071
10,45,0,23676
10,45,1,392
10,45,2,2004
10,45,3,6907
10,45,0,23542
10,45,1,360
10,45,2,1978
10,45,3,6749
10,45,0,23275
10,45,1,372
10,45,2,1885
10,45,3,6016
10,45,0,24558
10,45,1,381
10,45,2,1900
10,45,3,6491
10,45,0,23802
10,45,1,368
10,45,2,1906
10,45,3,6270
10,45,0,22867
10,45,1,423
10,45,2,1879
10,45,3,6419
10,45,0,23128
10,45,1,378
10,45,2,1987
10,45,3,5987
10,45,0,31749
10,45,1,383
10,45,2,1927
10,45,3,6058
10,45,0,24878
10,45,1,368
10,45,2,2098
10,45,3,6860
10,45,0,23551
10,45,1,377
10,45,2,2009
10,45,3,6354
10,45,0,23682
10,45,1,383
10,45,2,1964
10,45,3,6611
10,45,0,23785
10,45,1,410
10,45,2,2455
10,45,3,6951
10,45,0,22925
10,45,1,398
10,45,2,1924
10,45,3,6118
10,45,0,23612
10,45,1,363
10,45,2,2064
10,45,3,6742
10,45,0,23593
10,45,1,386
10,45,2,1931
10,45,3,6434
10,45,0,23433
10,45,1,427
10,45,2,23277
10,45,3,28199
10,45,0,23382
10,45,1,367
10,45,2,2049
10,45,3,6159
10,45,0,23975
10,45,1,383
10,45,2,1988
10,45,3,6822
10,45,0,23259
10,45,1,392
10,45,2,1964
10,45,3,6250
10,45,0,23406
10,45,1,339
10,45,2,2067
10,45,3,6824
10,45,0,23496
10,45,1,365
10,45,2,2004
10,45,3,6661
10,45,0,23578
10,45,1,381
10,45,2,1831
10,45,3,6085
10,45,0,23615
10,45,1,397
10,45,2,1929
10,45,3,6468
10,45,0,36253
10,45,1,372
10,45,2,1948
10,45,3,6210
10,45,0,23551
10,45,1,408
10,45,2,2049
10,45,3,6617
10,45,0,23103
10,45,1,361
10,45,2,1917
10,45,3,5791
10,45,0,24340
10,45,1,363
10,45,2,2024
10,45,3,6877
10,45,0,23658
10,45,1,553
10,45,2,1891
10,45,3,6788
10,45,0,23709
10,45,1,356
10,45,2,1989
10,45,3,6523
10,45,0,23592
10,45,1,394
10,45,2,2103
10,45,3,6662
10,45,0,23843
10,45,1,354
10,45,2,2027
10,45,3,6662
10,45,0,23553
10,45,1,410
10,45,2,2023
10,45,3,6700
10,45,0,23665
10,45,1,381
10,45,2,1869
10,45,3,5965
10,45,0,22937
10,45,1,423
10,45,2,1905
10,45,3,6016
10,45,0,23464
10,45,1,392
10,45,2,2120
10,45,3,6630
10,4,0,5431
10,4,1,401
10,4,2,1323
10,4,3,6051
10,4,0,5720
10,4,1,403
10,4,2,1283
10,4,3,5961
10,4,0,5399
10,4,1,403
10,4,2,1316
10,4,3,5443
10,4,0,5281
10,4,1,367
10,4,2,1366
10,4,3,5374
10,4,0,5502
10,4,1,372
10,4,2,1267
10,4,3,5824
10,4,0,5515
10,4,1,374
10,4,2,1280
10,4,3,5786
10,4,0,5851
10,4,1,412
10,4,2,1316
10,4,3,5784
10,4,0,5546
10,4,1,392
10,4,2,1285
10,4,3,5630
10,4,0,5684
10,4,1,432
10,4,2,1245
10,4,3,5461
10,4,0,4660
10,4,1,367
10,4,2,1325
10,4,3,5152
10,4,0,5421
10,4,1,354
10,4,2,1250
10,4,3,5753
10,4,0,7599
10,4,1,385
10,4,2,1305
10,4,3,5330
10,4,0,5784
10,4,1,401
10,4,2,1279
10,4,3,5840
10,4,0,5200
10,4,1,394
10,4,2,1393
10,4,3,6120
10,4,0,5332
10,4,1,383
10,4,2,1252
10,4,3,5617
10,4,0,5577
10,4,1,396
10,4,2,1291
10,4,3,5931
10,4,0,5107
10,4,1,403
10,4,2,1227
10,4,3,5176
10,4,0,5375
10,4,1,389
10,4,2,1254
10,4,3,5002
10,4,0,4915
10,4,1,363
10,4,2,1347
10,4,3,5443
10,4,0,5063
10,4,1,374
10,4,2,1564
10,4,3,5624
10,4,0,5534
10,4,1,390
10,4,2,1336
10,4,3,5914
10,4,0,5256
10,4,1,368
10,4,2,1396
10,4,3,5354
10,4,0,5228
10,4,1,357
10,4,2,1278
10,4,3,5454
10,4,0,5648
10,4,1,390
10,4,2,1396
10,4,3,5856
10,4,0,5531
10,4,1,390
10,4,2,1350
10,4,3,5967
10,4,0,4945
10,4,1,372
10,4,2,1258
10,4,3,5390
10,4,0,7119
10,4,1,504
10,4,2,1647
10,4,3,7697
10,4,0,18526
10,4,1,388
10,4,2,1321
10,4,3,5443
10,4,0,5521
10,4,1,369
10,4,2,1334
10,4,3,6060
10,4,0,5468
10,4,1,406
10,4,2,1303
10,4,3,5831
10,4,0,5480
10,4,1,377
10,4,2,1240
10,4,3,5564
10,4,0,5373
10,4,1,347
10,4,2,1383
10,4,3,5810
10,4,0,7022
10,4,1,459
10,4,2,1676
10,4,3,7602
10,4,0,5826
10,4,1,358
10,4,2,1345
10,4,3,5825
10,4,0,5368
10,4,1,357
10,4,2,1274
10,4,3,5724
10,4,0,5078
10,4,1,424
10,4,2,1214
10,4,3,5361
10,4,0,6012
10,4,1,419
10,4,2,1447
10,4,3,5998
10,4,0,5693
10,4,1,406
10,4,2,1330
10,4,3,5851
10,4,0,5787
10,4,1,403
10,4,2,1296
10,4,3,5713
10,4,0,5343
10,4,1,406
10,4,2,1374
10,4,3,5976
10,4,0,5272
10,4,1,394
10,4,2,1270
10,4,3,5559
10,4,0,5546
10,4,1,387
10,4,2,1298
10,4,3,5913
10,4,0,4773
10,4,1,350
10,4,2,1236
10,4,3,5239
10,4,0,5297
10,4,1,392
10,4,2,1270
10,4,3,5428
10,4,0,6105
10,4,1,430
10,4,2,1450
10,4,3,6261
10,4,0,5308
10,4,1,401
10,4,2,1328
10,4,3,5525
10,4,0,4887
10,4,1,374
10,4,2,1301
10,4,3,5312
10,4,0,5512
10,4,1,381
10,4,2,1287
10,4,3,6138
10,4,0,5633
10,4,1,394
10,4,2,1354
10,4,3,6108
10,4,0,14105
10,4,1,372
10,4,2,1479
10,4,3,5807
5000,12497500,0,6501247260
5000,12497500,1,50196
5000,12497500,2,3382805822
5000,12497500,3,3382949231
5000,12497500,0,6499895498
5000,12497500,1,47853
5000,12497500,2,3292539656
5000,12497500,3,3292675687
5000,12497500,0,6478452058
5000,12497500,1,48641
5000,12497500,2,3324523866
5000,12497500,3,3324662278
5000,12497500,0,6470626134
5000,12497500,1,51755
5000,12497500,2,3302076680
5000,12497500,3,3302219787
5000,12497500,0,6466575221
5000,12497500,1,49911
5000,12497500,2,3267238544
5000,12497500,3,3267380019
5000,12497500,0,6495313185
5000,12497500,1,47278
5000,12497500,2,3281661865
5000,12497500,3,3281795484
5000,12497500,0,6480611080
5000,12497500,1,46628
5000,12497500,2,3260189858
5000,12497500,3,3260324756
5000,12497500,0,6465565552
5000,12497500,1,50243
5000,12497500,2,3337499199
5000,12497500,3,3337644720
5000,12497500,0,6491065889
5000,12497500,1,49004
5000,12497500,2,3325199435
5000,12497500,3,3325337103
5000,12497500,0,6510322011
5000,12497500,1,48399
5000,12497500,2,3352642276
5000,12497500,3,3352780300
5000,12497500,0,6473315460
5000,12497500,1,48104
5000,12497500,2,3273308384
5000,12497500,3,3273442453
5000,12497500,0,6493450848
5000,12497500,1,47514
5000,12497500,2,3352824423
5000,12497500,3,3352962894
5000,12497500,0,6462337013
5000,12497500,1,47085
5000,12497500,2,3338787070
5000,12497500,3,3338923533
5000,12497500,0,6495721960
5000,12497500,1,50942
5000,12497500,2,3326620503
5000,12497500,3,3326759621
5000,12497500,0,6486393032
5000,12497500,1,46000
5000,12497500,2,3305767553
5000,12497500,3,3305902249
5000,12497500,0,6498649844
5000,12497500,1,66150
5000,12497500,2,3371181772
5000,12497500,3,3371363529
5000,12497500,0,6488176272
5000,12497500,1,48140
5000,12497500,2,3326299879
5000,12497500,3,3326434689
5000,12497500,0,6470153239
5000,12497500,1,48744
5000,12497500,2,3717370811
5000,12497500,3,3717509126
5000,12497500,0,6481976922
5000,12497500,1,52894
5000,12497500,2,3274966730
5000,12497500,3,3275108191
5000,12497500,0,6490963330
5000,12497500,1,46254
5000,12497500,2,3386141043
5000,12497500,3,3386274409
5000,12497500,0,6489640891
5000,12497500,1,54405
5000,12497500,2,3338478723
5000,12497500,3,3338621724
5000,12497500,0,6493480345
5000,12497500,1,50127
5000,12497500,2,3339056913
5000,12497500,3,3339195978
5000,12497500,0,6461782257
5000,12497500,1,46200
5000,12497500,2,3386692404
5000,12497500,3,3386826042
5000,12497500,0,6483278115
5000,12497500,1,45795
5000,12497500,2,3290775549
5000,12497500,3,3290911542
5000,12497500,0,6500164341
5000,12497500,1,50806
5000,12497500,2,3266952888
5000,12497500,3,3267091695
5000,12497500,0,6490994167
5000,12497500,1,60148
5000,12497500,2,3371348948
5000,12497500,3,3371521543
5000,12497500,0,6468726989
5000,12497500,1,50203
5000,12497500,2,3338844702
5000,12497500,3,3338983810
