"v","e","s","t"
100,2475,0,68898509
100,2475,1,175431
100,2475,2,4241133
100,2475,3,10215209
100,2475,0,65662277
100,2475,1,178937
100,2475,2,4307345
100,2475,3,9640502
100,2475,0,78710721
100,2475,1,176972
100,2475,2,4294053
100,2475,3,10066544
100,2475,0,76498775
100,2475,1,178583
100,2475,2,4288462
100,2475,3,10205102
100,2475,0,76311389
100,2475,1,176048
100,2475,2,4354552
100,2475,3,10048188
100,2475,0,68906308
100,2475,1,179300
100,2475,2,4498257
100,2475,3,10184795
100,2475,0,74764218
100,2475,1,175605
100,2475,2,4549100
100,2475,3,10925961
100,2475,0,69210661
100,2475,1,203514
100,2475,2,4341466
100,2475,3,10318262
100,2475,0,74342548
100,2475,1,175968
100,2475,2,4550114
100,2475,3,10070306
100,2475,0,65412935
100,2475,1,175665
100,2475,2,4334349
100,2475,3,9978059
100,2475,0,82496383
100,2475,1,207243
100,2475,2,4322186
100,2475,3,10682145
100,2475,0,78937435
100,2475,1,176770
100,2475,2,4480460
100,2475,3,10514552
100,2475,0,71403251
100,2475,1,179912
100,2475,2,4325176
100,2475,3,10161418
100,2475,0,75181942
100,2475,1,179761
100,2475,2,4511507
100,2475,3,10636836
100,2475,0,80611250
100,2475,1,183530
100,2475,2,4471448
100,2475,3,11572239
100,2475,0,62667808
100,2475,1,176894
100,2475,2,4557174
100,2475,3,20964748
100,2475,0,77208756
100,2475,1,178576
100,2475,2,4366292
100,2475,3,10808004
100,2475,0,67576042
100,2475,1,175197
100,2475,2,4331975
100,2475,3,9675041
100,2475,0,71908540
100,2475,1,199912
100,2475,2,4420392
100,2475,3,10289702
100,2475,0,74168867
100,2475,1,180222
100,2475,2,4422428
100,2475,3,10417630
100,2475,0,63759478
100,2475,1,196428
100,2475,2,4476290
100,2475,3,9941718
100,2475,0,73816127
100,2475,1,175921
100,2475,2,4363027
100,2475,3,10190382
100,2475,0,77984982
100,2475,1,178173
100,2475,2,4390839
100,2475,3,10911153
100,2475,0,74269465
100,2475,1,176124
100,2475,2,4305098
100,2475,3,9792580
100,2475,0,64516427
100,2475,1,174233
100,2475,2,4308465
100,2475,3,9778953
100,2475,0,65176948
100,2475,1,180940
100,2475,2,4314303
100,2475,3,10630073
100,2475,0,64207206
100,2475,1,183331
100,2475,2,4370466
100,2475,3,10500254
100,2475,0,63868592
100,2475,1,182313
100,2475,2,4329015
100,2475,3,9852143
100,2475,0,67414669
100,2475,1,176168
100,2475,2,4404731
100,2475,3,10962319
100,2475,0,75277626
100,2475,1,179757
100,2475,2,4393583
100,2475,3,10432117
100,2475,0,66636045
100,2475,1,176720
100,2475,2,4470525
100,2475,3,10380798
100,2475,0,74287791
100,2475,1,179229
100,2475,2,4406039
100,2475,3,10397885
100,2475,0,86919889
100,2475,1,177213
100,2475,2,4497946
100,2475,3,10936662
100,2475,0,63828791
100,2475,1,176241
100,2475,2,4294629
100,2475,3,10274471
100,2475,0,70145331
100,2475,1,178211
100,2475,2,4386086
100,2475,3,10387873
100,2475,0,68108109
100,2475,1,176910
100,2475,2,4583945
100,2475,3,10477256
100,2475,0,71329840
100,2475,1,176396
100,2475,2,4346860
100,2475,3,9949210
100,2475,0,68731084
100,2475,1,178941
100,2475,2,4499360
100,2475,3,10978890
100,2475,0,65027982
100,2475,1,174863
100,2475,2,4312528
100,2475,3,9891575
100,2475,0,72130970
100,2475,1,176155
100,2475,2,4363144
100,2475,3,9850685
100,2475,0,70666071
100,2475,1,179968
100,2475,2,4582923
100,2475,3,10735910
100,2475,0,74717112
100,2475,1,176809
100,2475,2,4515448
100,2475,3,9880028
100,2475,0,71124866
100,2475,1,176601
100,2475,2,4415245
100,2475,3,10414663
100,2475,0,73968013
100,2475,1,176579
100,2475,2,4543734
100,2475,3,9996592
100,3712,0,96947604
100,3712,1,178409
100,3712,2,5106246
100,3712,3,10449699
100,3712,0,95724694
100,3712,1,177212
100,3712,2,4956949
100,3712,3,10433606
100,3712,0,86037349
100,3712,1,180231
100,3712,2,4898890
100,3712,3,10247272
100,3712,0,90978356
100,3712,1,181118
100,3712,2,5011726
100,3712,3,11546952
100,3712,0,94511943
100,3712,1,200819
100,3712,2,5053678
100,3712,3,10509846
100,3712,0,89382351
100,3712,1,173311
100,3712,2,5011661
100,3712,3,10521645
100,3712,0,98219314
100,3712,1,177131
100,3712,2,4934559
100,3712,3,10866321
100,3712,0,86938671
100,3712,1,176683
100,3712,2,4951924
100,3712,3,10334809
100,3712,0,89043464
100,3712,1,176416
100,3712,2,4956912
100,3712,3,10832763
100,3712,0,81665969
100,3712,1,179186
100,3712,2,5061746
100,3712,3,11209205
100,3712,0,84035989
100,3712,1,180363
100,3712,2,4967092
100,3712,3,10351586
100,3712,0,91745589
100,3712,1,183392
100,3712,2,4976138
100,3712,3,11547447
100,3712,0,105458582
100,3712,1,173912
100,3712,2,5372905
100,3712,3,10391292
100,3712,0,90067158
100,3712,1,173389
100,3712,2,4331302
100,3712,3,8283652
100,3712,0,85510300
100,3712,1,185597
100,3712,2,5063073
100,3712,3,11237250
100,3712,0,86118181
100,3712,1,173133
100,3712,2,4872354
100,3712,3,10829561
100,3712,0,84805915
100,3712,1,176928
100,3712,2,4944762
100,3712,3,11035662
100,3712,0,89515906
100,3712,1,175794
100,3712,2,5021183
100,3712,3,10911770
100,3712,0,88432625
100,3712,1,176192
100,3712,2,5336140
100,3712,3,10756487
100,3712,0,93048738
100,3712,1,173507
100,3712,2,5083449
100,3712,3,10924433
100,3712,0,91639003
100,3712,1,180249
100,3712,2,5165331
100,3712,3,11107334
100,3712,0,88221968
100,3712,1,176097
100,3712,2,5197336
100,3712,3,11249105
100,3712,0,89200205
100,3712,1,177777
100,3712,2,5323179
100,3712,3,11114212
100,3712,0,81857511
100,3712,1,177139
100,3712,2,5096179
100,3712,3,10463688
100,3712,0,84813512
100,3712,1,176248
100,3712,2,5094860
100,3712,3,11441380
100,3712,0,85459890
100,3712,1,182781
100,3712,2,5063463
100,3712,3,10578346
100,3712,0,95562130
100,3712,1,184425
100,3712,2,4993036
100,3712,3,11018741
100,3712,0,92316573
100,3712,1,174148
100,3712,2,4952008
100,3712,3,10706715
100,3712,0,89770883
100,3712,1,175975
100,3712,2,4855465
100,3712,3,10863580
100,3712,0,89689996
100,3712,1,176981
100,3712,2,4935592
100,3712,3,10770404
100,3712,0,84270382
100,3712,1,179929
100,3712,2,5098125
100,3712,3,11186494
100,3712,0,102114777
100,3712,1,175814
100,3712,2,4944829
100,3712,3,10347555
100,3712,0,85505021
100,3712,1,179509
100,3712,2,5226109
100,3712,3,11205411
100,3712,0,87475073
100,3712,1,196324
100,3712,2,5017922
100,3712,3,11586302
100,3712,0,94236055
100,3712,1,182877
100,3712,2,5144360
100,3712,3,11614567
100,3712,0,94793857
100,3712,1,177881
100,3712,2,5133324
100,3712,3,11617674
100,3712,0,92629424
100,3712,1,180561
100,3712,2,5044392
100,3712,3,11151923
100,3712,0,98428528
100,3712,1,175627
100,3712,2,5182798
100,3712,3,11617425
100,3712,0,94999624
100,3712,1,178723
100,3712,2,5032424
100,3712,3,10399377
100,3712,0,95166385
100,3712,1,177215
100,3712,2,5063721
100,3712,3,10824401
100,3712,0,88086133
100,3712,1,177721
100,3712,2,5172961
100,3712,3,11163707
100,3712,0,90422716
100,3712,1,178761
100,3712,2,5009700
100,3712,3,11060204
100,3712,0,99180598
100,3712,1,186423
100,3712,2,5013739
100,3712,3,12230905
100,3712,0,83440062
100,3712,1,178545
100,3712,2,5127472
100,3712,3,11191966
100,3712,0,88115259
100,3712,1,180178
100,3712,2,4975998
100,3712,3,11385258
100,3712,0,85532363
100,3712,1,178046
100,3712,2,4969755
100,3712,3,10890087
100,3712,0,95205239
100,3712,1,178734
100,3712,2,4940799
100,3712,3,10949547
100,3712,0,87936950
100,3712,1,212463
100,3712,2,5135263
100,3712,3,11323337
100,3712,0,86429611
100,3712,1,182804
100,3712,2,5038747
100,3712,3,10570896
100,3712,0,89492654
100,3712,1,181799
100,3712,2,5026350
100,3712,3,11056921
100,4950,0,114665018
100,4950,1,180421
100,4950,2,6074851
100,4950,3,12632139
100,4950,0,96937140
100,4950,1,174903
100,4950,2,5715810
100,4950,3,10736162
100,4950,0,110112686
100,4950,1,187889
100,4950,2,5575503
100,4950,3,12199966
100,4950,0,112359019
100,4950,1,178852
100,4950,2,5644608
100,4950,3,12194743
100,4950,0,111715861
100,4950,1,175939
100,4950,2,5617799
100,4950,3,11856060
100,4950,0,116018007
100,4950,1,182267
100,4950,2,5817393
100,4950,3,12731413
100,4950,0,100020646
100,4950,1,178926
100,4950,2,5778388
100,4950,3,12757353
100,4950,0,108295988
100,4950,1,176707
100,4950,2,5753952
100,4950,3,16187671
100,4950,0,99796864
100,4950,1,173595
100,4950,2,5832630
100,4950,3,11961331
100,4950,0,110021473
100,4950,1,175030
100,4950,2,5674730
100,4950,3,11383910
100,4950,0,117418357
100,4950,1,182062
100,4950,2,5624689
100,4950,3,11398740
100,4950,0,116758084
100,4950,1,176616
100,4950,2,5731248
100,4950,3,12537867
100,4950,0,99279356
100,4950,1,174918
100,4950,2,5667101
100,4950,3,11958816
100,4950,0,97574897
100,4950,1,176353
100,4950,2,5823518
100,4950,3,13037325
100,4950,0,109114452
100,4950,1,174801
100,4950,2,5855864
100,4950,3,12576119
100,4950,0,98892693
100,4950,1,175721
100,4950,2,5624613
100,4950,3,11284122
100,4950,0,101390768
100,4950,1,177149
100,4950,2,5711825
100,4950,3,12119277
100,4950,0,96530298
100,4950,1,175629
100,4950,2,5823965
100,4950,3,12446320
100,4950,0,108777293
100,4950,1,174199
100,4950,2,5707417
100,4950,3,12083158
100,4950,0,101447689
100,4950,1,176790
100,4950,2,5620377
100,4950,3,11835292
100,4950,0,102439854
100,4950,1,199357
100,4950,2,5522791
100,4950,3,11074405
100,4950,0,101232383
100,4950,1,175618
100,4950,2,5740193
100,4950,3,12137946
100,4950,0,109690455
100,4950,1,176672
100,4950,2,5601426
100,4950,3,12451126
100,4950,0,115903572
100,4950,1,176028
100,4950,2,5716313
100,4950,3,12050356
100,4950,0,105450670
100,4950,1,179153
100,4950,2,5963445
100,4950,3,12996735
100,4950,0,103269154
100,4950,1,173535
100,4950,2,5639209
100,4950,3,12583289
100,4950,0,108777132
100,4950,1,177963
100,4950,2,5633482
100,4950,3,11909763
100,4950,0,115840050
100,4950,1,175378
100,4950,2,5688498
100,4950,3,11895198
100,4950,0,101441947
100,4950,1,175785
100,4950,2,5784862
100,4950,3,12252368
100,4950,0,117777058
100,4950,1,179685
100,4950,2,5702176
100,4950,3,13047331
100,4950,0,115363615
100,4950,1,177331
100,4950,2,5684339
100,4950,3,11685205
100,4950,0,103325433
100,4950,1,179638
100,4950,2,5712706
100,4950,3,12071344
100,4950,0,105443050
100,4950,1,179569
100,4950,2,5744905
100,4950,3,11958041
100,4950,0,101215832
100,4950,1,175476
100,4950,2,5647028
100,4950,3,11831001
100,4950,0,115012500
100,4950,1,184548
100,4950,2,5820471
100,4950,3,12055120
100,4950,0,107591115
100,4950,1,177006
100,4950,2,5684936
100,4950,3,11949009
100,4950,0,127027622
100,4950,1,175177
100,4950,2,5709976
100,4950,3,11284169
100,4950,0,105326504
100,4950,1,176616
100,4950,2,5622218
100,4950,3,11934564
100,4950,0,107601241
100,4950,1,175527
100,4950,2,5622842
100,4950,3,11934123
100,4950,0,107586901
100,4950,1,175938
100,4950,2,5998626
100,4950,3,12456382
100,4950,0,100112081
100,4950,1,178721
100,4950,2,5737183
100,4950,3,12489155
100,4950,0,98193252
100,4950,1,177268
100,4950,2,5759614
100,4950,3,12277658
100,4950,0,96042294
100,4950,1,176024
100,4950,2,5751249
100,4950,3,11824840
100,4950,0,112280817
100,4950,1,198564
100,4950,2,5702725
100,4950,3,11962358
100,4950,0,95775616
100,4950,1,176142
100,4950,2,5605460
100,4950,3,11825757
100,4950,0,98244179
100,4950,1,182736
100,4950,2,5621487
100,4950,3,11865790
100,4950,0,114304376
100,4950,1,179703
100,4950,2,5816485
100,4950,3,12210225
100,4950,0,100115973
100,4950,1,173473
100,4950,2,5551595
100,4950,3,10970800
100,4950,0,95096290
100,4950,1,176825
100,4950,2,5623246
100,4950,3,12429932
100,4950,0,112380408
100,4950,1,177123
100,4950,2,5972026
100,4950,3,13196736
100,495,0,36122153
100,495,1,175077
100,495,2,2423305
100,495,3,5109643
100,495,0,34914053
100,495,1,176371
100,495,2,1736716
100,495,3,4501363
100,495,0,36633250
100,495,1,176003
100,495,2,2442500
100,495,3,6915653
100,495,0,36756198
100,495,1,175388
100,495,2,2389329
100,495,3,5017313
100,495,0,31184865
100,495,1,175808
100,495,2,2423512
100,495,3,6067566
100,495,0,33276603
100,495,1,176224
100,495,2,2166433
100,495,3,4813995
100,495,0,34104528
100,495,1,179197
100,495,2,2414338
100,495,3,9265320
100,495,0,34174752
100,495,1,175357
100,495,2,1799254
100,495,3,4451241
100,495,0,35680398
100,495,1,177106
100,495,2,4511598
100,495,3,7274154
100,495,0,34885016
100,495,1,177355
100,495,2,2437905
100,495,3,5136578
100,495,0,38287442
100,495,1,2412286
100,495,2,2820745
100,495,3,8827102
100,495,0,38485120
100,495,1,175480
100,495,2,2394174
100,495,3,5044837
100,495,0,34150135
100,495,1,176560
100,495,2,3040550
100,495,3,9236717
100,495,0,34304449
100,495,1,202755
100,495,2,2721863
100,495,3,5644724
100,495,0,34003020
100,495,1,176317
100,495,2,2381999
100,495,3,5049691
100,495,0,35586281
100,495,1,178177
100,495,2,2188941
100,495,3,5102794
100,495,0,37563664
100,495,1,175075
100,495,2,2128904
100,495,3,4760865
100,495,0,38018695
100,495,1,180923
100,495,2,2412022
100,495,3,5161449
100,495,0,34849571
100,495,1,176318
100,495,2,1882274
100,495,3,4552733
100,495,0,36570099
100,495,1,174179
100,495,2,5420472
100,495,3,9020469
100,495,0,41136126
100,495,1,181797
100,495,2,2843213
100,495,3,9570803
100,495,0,36806249
100,495,1,176547
100,495,2,2406034
100,495,3,5079830
100,495,0,34943396
100,495,1,175699
100,495,2,8371428
100,495,3,11209961
100,495,0,36450420
100,495,1,180463
100,495,2,2374996
100,495,3,8258410
100,495,0,40103912
100,495,1,223393
100,495,2,2394235
100,495,3,5085667
100,495,0,38720728
100,495,1,176605
100,495,2,2434323
100,495,3,5146938
100,495,0,33986467
100,495,1,210367
100,495,2,2380655
100,495,3,7339519
100,495,0,33408865
100,495,1,183356
100,495,2,2434219
100,495,3,5346927
100,495,0,36776664
100,495,1,176765
100,495,2,2444959
100,495,3,5259028
100,495,0,36144885
100,495,1,175738
100,495,2,2462070
100,495,3,5215235
100,495,0,37881015
100,495,1,182811
100,495,2,2378636
100,495,3,9538544
100,495,0,42542978
100,495,1,176366
100,495,2,2358411
100,495,3,6566089
100,495,0,35574044
100,495,1,176551
100,495,2,2346143
100,495,3,5214564
100,495,0,37282418
100,495,1,178852
100,495,2,1647980
100,495,3,4507052
100,495,0,38297734
100,495,1,182635
100,495,2,2412830
100,495,3,11755066
100,495,0,37168628
100,495,1,174655
100,495,2,2441934
100,495,3,5178682
100,495,0,38319800
100,495,1,175438
100,495,2,2405076
100,495,3,5107727
100,495,0,38819391
100,495,1,178271
100,495,2,7405482
100,495,3,10272108
100,495,0,35820569
100,495,1,178937
100,495,2,1722119
100,495,3,4471955
100,495,0,45430563
100,495,1,177533
100,495,2,2470632
100,495,3,5151328
100,495,0,43336964
100,495,1,175411
100,495,2,2275685
100,495,3,4902657
100,495,0,33112230
100,495,1,179714
100,495,2,9278817
100,495,3,12198026
100,495,0,34461049
100,495,1,177756
100,495,2,2387785
100,495,3,8378845
100,495,0,36923689
100,495,1,174756
100,495,2,2392835
100,495,3,5061177
100,495,0,41028503
100,495,1,187652
100,495,2,2414912
100,495,3,8756571
100,495,0,37738304
100,495,1,173558
100,495,2,2382658
100,495,3,4886918
100,495,0,37523292
100,495,1,177177
100,495,2,2053673
100,495,3,4849356
100,495,0,34655468
100,495,1,179454
100,495,2,1768473
100,495,3,4677551
100,495,0,36669774
100,495,1,178030
100,495,2,2340215
100,495,3,5096953
100,495,0,36275926
100,495,1,185953
100,495,2,2960877
100,495,3,8986318
10,22,0,5486310
10,22,1,44460
10,22,2,103900
10,22,3,2819792
10,22,0,5538697
10,22,1,45284
10,22,2,107271
10,22,3,2742166
10,22,0,5711113
10,22,1,44665
10,22,2,107098
10,22,3,2825982
10,22,0,5457515
10,22,1,43208
10,22,2,104684
10,22,3,2746875
10,22,0,5441922
10,22,1,44509
10,22,2,104205
10,22,3,2771338
10,22,0,5506711
10,22,1,44594
10,22,2,124309
10,22,3,2784622
10,22,0,5462811
10,22,1,44199
10,22,2,98667
10,22,3,2411599
10,22,0,5569061
10,22,1,45957
10,22,2,106171
10,22,3,2892586
10,22,0,5424091
10,22,1,44827
10,22,2,104846
10,22,3,2670899
10,22,0,5467901
10,22,1,45511
10,22,2,107363
10,22,3,2844660
10,22,0,5550854
10,22,1,45008
10,22,2,105817
10,22,3,2797055
10,22,0,5481692
10,22,1,44195
10,22,2,103116
10,22,3,2808764
10,22,0,5335260
10,22,1,45514
10,22,2,107185
10,22,3,2770129
10,22,0,5475131
10,22,1,44106
10,22,2,106053
10,22,3,2803225
10,22,0,5458205
10,22,1,45763
10,22,2,103937
10,22,3,2742520
10,22,0,5472022
10,22,1,44992
10,22,2,104169
10,22,3,2722142
10,22,0,5454366
10,22,1,44877
10,22,2,104489
10,22,3,2777086
10,22,0,5577228
10,22,1,48761
10,22,2,108793
10,22,3,2870005
10,22,0,5486214
10,22,1,44587
10,22,2,104056
10,22,3,2778080
10,22,0,5657878
10,22,1,45347
10,22,2,106113
10,22,3,2845319
10,22,0,5915472
10,22,1,44492
10,22,2,106652
10,22,3,2817834
10,22,0,5415231
10,22,1,46652
10,22,2,105819
10,22,3,2664133
10,22,0,5473881
10,22,1,44723
10,22,2,106249
10,22,3,2724675
10,22,0,5470337
10,22,1,43359
10,22,2,103949
10,22,3,2714240
10,22,0,5401494
10,22,1,45008
10,22,2,104720
10,22,3,2621539
10,22,0,5351566
10,22,1,44590
10,22,2,104011
10,22,3,2613580
10,22,0,5585745
10,22,1,44178
10,22,2,105505
10,22,3,2786533
10,22,0,5473141
10,22,1,44543
10,22,2,106374
10,22,3,2761410
10,22,0,5535846
10,22,1,70465
10,22,2,107405
10,22,3,2834828
10,22,0,5431448
10,22,1,44598
10,22,2,104098
10,22,3,2754962
10,22,0,5509136
10,22,1,44997
10,22,2,108441
10,22,3,2826177
10,22,0,5472129
10,22,1,44469
10,22,2,103457
10,22,3,2750696
10,22,0,5478726
10,22,1,44730
10,22,2,105888
10,22,3,2729668
10,22,0,5494833
10,22,1,43957
10,22,2,104327
10,22,3,2708624
10,22,0,5472420
10,22,1,45006
10,22,2,107136
10,22,3,2802728
10,22,0,5520145
10,22,1,44482
10,22,2,105211
10,22,3,2722503
10,22,0,5534191
10,22,1,44249
10,22,2,105525
10,22,3,2724794
10,22,0,5515513
10,22,1,45364
10,22,2,107476
10,22,3,2793538
10,22,0,5485483
10,22,1,45210
10,22,2,106986
10,22,3,2817991
10,22,0,5486131
10,22,1,43881
10,22,2,104358
10,22,3,2720637
10,22,0,5570773
10,22,1,104187
10,22,2,106405
10,22,3,2755488
10,22,0,5529858
10,22,1,45456
10,22,2,106363
10,22,3,2769467
10,22,0,5730561
10,22,1,45881
10,22,2,104837
10,22,3,2728314
10,22,0,5412847
10,22,1,43581
10,22,2,105593
10,22,3,2770355
10,22,0,5474431
10,22,1,43966
10,22,2,104452
10,22,3,2708604
10,22,0,5532276
10,22,1,44090
10,22,2,105846
10,22,3,2790869
10,22,0,5534931
10,22,1,45122
10,22,2,106064
10,22,3,2852075
10,22,0,5490339
10,22,1,45055
10,22,2,106566
10,22,3,2859734
10,22,0,5484363
10,22,1,45625
10,22,2,103294
10,22,3,2847123
10,22,0,5520292
10,22,1,43984
10,22,2,107622
10,22,3,2831881
10,45,0,8410483
10,45,1,44567
10,45,2,147068
10,45,3,2847080
10,45,0,8410719
10,45,1,44676
10,45,2,142245
10,45,3,2796281
10,45,0,8330702
10,45,1,44473
10,45,2,141551
10,45,3,2813218
10,45,0,8491548
10,45,1,45830
10,45,2,145764
10,45,3,2807944
10,45,0,8527509
10,45,1,43821
10,45,2,163907
10,45,3,2704150
10,45,0,8280032
10,45,1,44042
10,45,2,132656
10,45,3,2661333
10,45,0,8647953
10,45,1,44772
10,45,2,148527
10,45,3,3012219
10,45,0,8408250
10,45,1,44794
10,45,2,145382
10,45,3,2836909
10,45,0,8397231
10,45,1,45216
10,45,2,143702
10,45,3,2736510
10,45,0,8491444
10,45,1,44730
10,45,2,142580
10,45,3,2815564
10,45,0,8495310
10,45,1,44253
10,45,2,143669
10,45,3,2753354
10,45,0,8614334
10,45,1,46541
10,45,2,149857
10,45,3,2911992
10,45,0,8404011
10,45,1,44720
10,45,2,142175
10,45,3,2732844
10,45,0,8442656
10,45,1,45668
10,45,2,147981
10,45,3,2951912
10,45,0,8309439
10,45,1,43202
10,45,2,139636
10,45,3,2699469
10,45,0,8186837
10,45,1,44672
10,45,2,129799
10,45,3,2646594
10,45,0,8515775
10,45,1,45981
10,45,2,141747
10,45,3,2869383
10,45,0,8293042
10,45,1,45766
10,45,2,145947
10,45,3,2804946
10,45,0,8402572
10,45,1,45903
10,45,2,142158
10,45,3,2695463
10,45,0,8338333
10,45,1,44017
10,45,2,130488
10,45,3,2712373
10,45,0,8380123
10,45,1,44625
10,45,2,148174
10,45,3,2871087
10,45,0,8396814
10,45,1,43745
10,45,2,132612
10,45,3,2642402
10,45,0,8661531
10,45,1,45022
10,45,2,161581
10,45,3,2818929
10,45,0,8340894
10,45,1,45062
10,45,2,140838
10,45,3,2733492
10,45,0,8447929
10,45,1,44184
10,45,2,141896
10,45,3,2760127
10,45,0,8372092
10,45,1,45144
10,45,2,142312
10,45,3,2811419
10,45,0,8456115
10,45,1,44135
10,45,2,143403
10,45,3,2841154
10,45,0,8299586
10,45,1,44596
10,45,2,143713
10,45,3,2830235
10,45,0,8343618
10,45,1,44901
10,45,2,146313
10,45,3,2870802
10,45,0,8510957
10,45,1,48372
10,45,2,151128
10,45,3,3023393
10,45,0,8397520
10,45,1,44863
10,45,2,144301
10,45,3,2808839
10,45,0,8441307
10,45,1,44881
10,45,2,140939
10,45,3,2783543
10,45,0,8293941
10,45,1,45177
10,45,2,131724
10,45,3,2693353
10,45,0,8357964
10,45,1,44222
10,45,2,130153
10,45,3,2625318
10,45,0,8403052
10,45,1,44556
10,45,2,142257
10,45,3,2838470
10,45,0,8471967
10,45,1,45104
10,45,2,149129
10,45,3,2982666
10,45,0,8547889
10,45,1,45182
10,45,2,143114
10,45,3,2888376
10,45,0,8380100
10,45,1,45082
10,45,2,141813
10,45,3,2778326
10,45,0,8459022
10,45,1,47061
10,45,2,144847
10,45,3,2820849
10,45,0,8274648
10,45,1,47447
10,45,2,139219
10,45,3,2888335
10,45,0,8468839
10,45,1,46099
10,45,2,144286
10,45,3,2750485
10,45,0,8475138
10,45,1,43991
10,45,2,131133
10,45,3,2660397
10,45,0,8422631
10,45,1,46013
10,45,2,149874
10,45,3,2865734
10,45,0,8431186
10,45,1,44396
10,45,2,142843
10,45,3,2727267
10,45,0,9532507
10,45,1,46322
10,45,2,146250
10,45,3,3013662
10,45,0,8402656
10,45,1,45233
10,45,2,146997
10,45,3,2861677
10,45,0,8408723
10,45,1,45707
10,45,2,130333
10,45,3,2653626
10,45,0,8354384
10,45,1,44061
10,45,2,171813
10,45,3,2807949
10,45,0,8304951
10,45,1,45271
10,45,2,139225
10,45,3,2841574
10,45,0,8646710
10,45,1,48783
10,45,2,149654
10,45,3,2978027
10,4,0,2348547
10,4,1,45298
10,4,2,90424
10,4,3,2682976
10,4,0,2251270
10,4,1,45064
10,4,2,86678
10,4,3,2736920
10,4,0,2347075
10,4,1,43878
10,4,2,89172
10,4,3,2831701
10,4,0,2307840
10,4,1,44393
10,4,2,86519
10,4,3,2778627
10,4,0,2361045
10,4,1,45910
10,4,2,84637
10,4,3,2402612
10,4,0,2391956
10,4,1,45218
10,4,2,88150
10,4,3,2854451
10,4,0,2304978
10,4,1,45507
10,4,2,89985
10,4,3,2803589
10,4,0,2369633
10,4,1,43886
10,4,2,88486
10,4,3,2747852
10,4,0,2223849
10,4,1,45135
10,4,2,86511
10,4,3,2709907
10,4,0,2261946
10,4,1,43902
10,4,2,86366
10,4,3,2659157
10,4,0,2382053
10,4,1,45269
10,4,2,90049
10,4,3,2775242
10,4,0,2442559
10,4,1,45756
10,4,2,90141
10,4,3,2793820
10,4,0,2313367
10,4,1,44983
10,4,2,87481
10,4,3,2762748
10,4,0,2324176
10,4,1,44238
10,4,2,91195
10,4,3,2815944
10,4,0,2358323
10,4,1,45264
10,4,2,92255
10,4,3,2821451
10,4,0,2322730
10,4,1,44402
10,4,2,87901
10,4,3,2730454
10,4,0,2323823
10,4,1,44821
10,4,2,86453
10,4,3,2710947
10,4,0,2301933
10,4,1,46263
10,4,2,88321
10,4,3,2831963
10,4,0,2261950
10,4,1,46796
10,4,2,91464
10,4,3,2865102
10,4,0,2334139
10,4,1,44421
10,4,2,87845
10,4,3,2623928
10,4,0,2353000
10,4,1,45570
10,4,2,92286
10,4,3,2835971
10,4,0,2421079
10,4,1,44668
10,4,2,90967
10,4,3,2860567
10,4,0,2264391
10,4,1,44607
10,4,2,88326
10,4,3,2723201
10,4,0,2290868
10,4,1,45505
10,4,2,90236
10,4,3,2788937
10,4,0,2306906
10,4,1,44899
10,4,2,87426
10,4,3,2655716
10,4,0,2338152
10,4,1,43835
10,4,2,88005
10,4,3,2623327
10,4,0,2300420
10,4,1,45215
10,4,2,90747
10,4,3,2756961
10,4,0,2296093
10,4,1,43538
10,4,2,89704
10,4,3,2717484
10,4,0,2418484
10,4,1,47615
10,4,2,93430
10,4,3,2923486
10,4,0,2383895
10,4,1,47353
10,4,2,91235
10,4,3,2853224
10,4,0,2280520
10,4,1,44534
10,4,2,90671
10,4,3,2686415
10,4,0,2307212
10,4,1,43366
10,4,2,85455
10,4,3,2479458
10,4,0,2406668
10,4,1,47618
10,4,2,97014
10,4,3,3016546
10,4,0,2317088
10,4,1,44242
10,4,2,88150
10,4,3,2794984
10,4,0,2341193
10,4,1,45179
10,4,2,91050
10,4,3,2814389
10,4,0,2297052
10,4,1,44797
10,4,2,89108
10,4,3,2764726
10,4,0,2321892
10,4,1,46367
10,4,2,108132
10,4,3,2726821
10,4,0,2367996
10,4,1,43819
10,4,2,89511
10,4,3,2857687
10,4,0,2289602
10,4,1,44681
10,4,2,87615
10,4,3,2685141
10,4,0,2309544
10,4,1,45866
10,4,2,89676
10,4,3,2762398
10,4,0,2323434
10,4,1,44676
10,4,2,91333
10,4,3,2949646
10,4,0,2258449
10,4,1,44193
10,4,2,88481
10,4,3,2761272
10,4,0,2346177
10,4,1,45988
10,4,2,90812
10,4,3,2825740
10,4,0,2326323
10,4,1,45228
10,4,2,91389
10,4,3,2800408
10,4,0,2290270
10,4,1,45046
10,4,2,88760
10,4,3,2754247
10,4,0,2287608
10,4,1,43888
10,4,2,88281
10,4,3,2796691
10,4,0,2261825
10,4,1,43159
10,4,2,87198
10,4,3,2724382
10,4,0,2273281
10,4,1,44637
10,4,2,90652
10,4,3,2774896
10,4,0,2267440
10,4,1,45393
10,4,2,89401
10,4,3,2781767
10,4,0,2277546
10,4,1,47184
10,4,2,89308
10,4,3,2753282
5000,12497500,0,44034690586
5000,12497500,1,3722330
5000,12497500,2,417402459
5000,12497500,3,424334228
5000,12497500,0,47961123952
5000,12497500,1,5950740
5000,12497500,2,406895588
5000,12497500,3,415915438
5000,12497500,0,41722347367
5000,12497500,1,5515255
5000,12497500,2,435983714
